country,year,maternal_education_standardized,u5mr_standardized,prop_urban_standardized,vitA_standardized,incidence_standardized,mcv1_standardized
CRI,1988,0.310108908,-0.859286014,0.058193437,-0.842811007,0.835433601,-2.358068791
CUB,1988,0.508148629,-0.918345293,1.143968998,-1.218467935,0.401532598,-2.358068791
DJI,1988,-1.395392285,0.730771493,1.284670383,-0.244702558,0.920619162,-2.358068791
DMA,1988,1.125417819,-0.885029802,0.57892299,-0.913347102,0.826265473,-2.358068791
DOM,1988,-0.098109262,-0.167232413,0.349767932,-0.360601397,0.903966484,-2.358068791
DZA,1988,-1.045316381,-0.327752505,0.162778479,-0.584410184,0.952122564,-2.358068791
ECU,1988,0.173501379,-0.242949438,0.298774882,-0.231686847,0.888059389,-2.358068791
EGY,1988,-0.73202748,0.303727477,-0.140446448,-0.791863235,0.97425718,-2.358068791
ETH,1988,-1.594941334,2.036132989,-1.556466979,1.84447385,1.173793934,-2.358068791
FJI,1988,0.348869737,-0.669993454,-0.30440389,-0.357507986,0.921265365,-2.358068791
FSM,1988,-0.155784187,-0.355010633,-0.93778417,1.065667202,1.038009678,-2.358068791
GAB,1988,-0.848318175,0.306756158,0.875292086,0.295163363,1.00210613,-2.358068791
GHA,1988,-0.598940845,0.950350863,-0.53208024,2.332792927,1.088332399,-2.358068791
GIN,1988,-1.532345726,2.526779305,-0.870166848,1.3903185,1.124538356,-2.358068791
GMB,1988,-1.450785083,1.551544034,-0.480504668,2.069171471,1.088490601,-2.358068791
GNB,1988,-1.568229989,2.349601469,-0.853049673,2.423561538,1.139949348,-2.358068791
GNQ,1988,-0.868027002,1.60151727,-0.631736252,1.706261311,1.106568754,-2.358068791
GRD,1988,-0.019496893,-0.768425585,-0.607225533,-0.550636216,0.9754719,-2.358068791
GTM,1988,-0.865836475,0.187123259,-0.24852662,-0.209893083,1.048010535,-2.358068791
GUY,1988,0.388906747,-0.185404499,-0.766926086,-0.366567223,0.962930019,-2.358068791
HND,1988,-0.639432693,-0.173289775,-0.331468743,-0.548091818,1.005420926,-2.358068791
HTI,1988,-1.059765168,1.180530616,-0.920801423,0.262294132,1.08365272,-2.358068791
HUN,1988,1.010553654,-0.863829035,0.840340786,0.107932744,0.372437118,-2.358068791
IDN,1988,-0.330496939,0.241639517,-0.812945297,0.674513265,0.854832444,-2.358068791
IND,1988,-0.964390216,0.882205541,-0.97753007,0.792583074,0.989762455,-2.358068791
IRN,1988,-0.995110358,-0.173289775,0.375443694,-1.239841056,0.988813806,-2.358068791
IRQ,1988,-0.991317177,-0.286865312,1.039294337,-0.335554623,1.020503964,-2.358068791
JAM,1988,0.599855521,-0.654850049,0.096684676,-0.980263808,0.875382544,-2.358068791
JOR,1988,0.024342922,-0.557932258,1.074962586,-0.157875357,0.947103986,-2.358068791
KEN,1988,-0.434083531,0.327956924,-1.3664753,1.368717452,1.083992907,-2.358068791
KHM,1988,-1.138482431,0.620224638,-1.433689338,0.046526484,1.152198804,-2.358068791
KIR,1988,-0.124934969,0.356729394,-0.558921045,1.057329199,1.01940389,-2.358068791
KNA,1988,0.618588326,-0.653335708,-0.538443168,-0.938075453,0.865717772,-2.358068791
KWT,1988,-0.048840387,-0.859286014,2.28831039,-0.946183325,0.717434649,-2.358068791
LAO,1988,-1.224437678,1.344079388,-1.438932033,0.723056864,1.071241073,-2.358068791
LBN,1988,0.016614027,-0.603362472,1.591704106,-0.850415027,0.854906002,-2.358068791
LBR,1988,-1.288864387,2.705471482,0.148618722,1.126740242,1.152644631,-2.358068791
LBY,1988,-1.003697807,-0.436785019,1.287627801,-0.937681368,0.910389268,-2.358068791
LCA,1988,0.142089574,-0.794169373,-0.811242542,-0.882268836,0.914506464,-2.358068791
LKA,1988,0.046970453,-0.78356899,-1.268656471,0.241061345,0.720174855,-2.358068791
LSO,1988,-0.304091732,0.184094579,-1.522501486,1.416287187,1.014960243,-2.358068791
MAR,1988,-1.289723601,0.193180621,0.002898689,0.458653339,0.931830323,-2.358068791
MDG,1988,-0.856364318,1.383452241,-1.092958977,0.642607741,1.079508927,-2.358068791
MDV,1988,-1.158185568,0.308270498,-0.947776656,-0.225537166,1.079824884,-2.358068791
MEX,1988,-0.165636396,-0.388326124,1.056769987,-0.221328265,0.907736218,-2.358068791
MHL,1988,-0.051494878,-0.370154038,0.77724921,1.327734887,1.125243183,-2.358068791
MLI,1988,-1.622201239,2.51012156,-1.093183024,1.749252401,1.156701937,-2.358068791
MMR,1988,-0.887989933,0.682312597,-0.985013233,0.404917383,0.897850127,-2.358068791
MNG,1988,0.281426855,0.638396723,0.444584534,0.566654077,0.982480753,-2.358068791
MOZ,1988,-1.471990684,2.658526927,-1.107970112,2.086323266,1.204127576,-2.358068791
MRT,1988,-1.068850886,0.732285833,-0.32748071,1.124514418,1.028777787,-2.358068791
MUS,1988,-0.130069686,-0.730567073,-0.161730893,-0.893929843,0.53930538,-2.358068791
MWI,1988,-1.085277932,2.732729611,-1.610641494,1.597704913,1.058423646,-2.358068791
MYS,1988,-0.153688034,-0.866857716,0.060657952,-1.163904905,0.836524882,-2.358068791
NER,1988,-1.683831628,3.971460126,-1.419081487,1.78286009,1.275581404,-2.358068791
NGA,1988,-0.976684799,2.03916167,-0.845073607,0.642659546,1.116516673,-2.358068791
NIC,1988,-0.54402972,-0.043056494,0.252755671,-0.886042349,1.00780276,-2.358068791
NIU,1988,0.544221692,-0.1672885,-0.32802589,-0.468947291,1.148843856,-2.358068791
NPL,1988,-1.48771482,1.179016276,-1.731447524,0.523642775,1.047151736,-2.358068791
NRU,1988,0.215201179,-0.021855727,2.380348812,-0.217023615,0.891586409,-2.358068791
OMN,1988,-1.008278893,-0.418612934,0.704209956,-0.561677642,0.96287603,-2.358068791
PAK,1988,-1.324655298,1.053326016,-0.75272152,0.088818911,1.102393877,-2.358068791
PAN,1988,0.49896429,-0.641220985,0.28143366,-1.000995068,0.835307168,-2.358068791
PER,1988,0.196261145,0.206809686,0.950706236,-0.131881939,0.954773163,-2.358068791
PHL,1988,0.409871144,-0.177832797,-0.075965782,0.205644285,0.964698649,-2.358068791
PLW,1988,0.772815242,-0.592762089,0.986419294,-0.399399875,0.719853461,-2.358068791
PNG,1988,-1.290113554,0.194694962,-1.446863289,-0.764291692,0.998784755,-2.358068791
POL,1988,1.016871919,-0.866857716,0.634710641,0.097594388,0.556437025,-2.358068791
PRK,1988,-0.222579659,-0.586704727,0.502298987,-0.889003044,0.678286058,-2.358068791
PRY,1988,-0.018669036,-0.400440848,0.01472836,-0.260508702,0.965222926,-2.358068791
QAT,1988,-0.374700465,-0.78356899,2.007131667,-0.960594465,0.849437408,-2.358068791
ROU,1988,0.836307784,-0.621534558,0.220089649,0.508578549,0.522564611,-2.358068791
RWA,1988,-1.184475771,1.083612825,-1.864441699,0.224329734,1.136810069,-2.358068791
SAU,1988,-1.062348139,-0.359553655,1.272078953,-0.413298133,0.936556425,-2.358068791
SDN,1988,-1.153297645,0.912492351,-0.924610218,0.116419558,1.172439967,-2.358068791
SEN,1988,-1.457056094,1.094213209,-0.370363266,1.827914824,1.078029167,-2.358068791
SLB,1988,-1.066570696,-0.536731491,-1.504712171,-0.06633642,1.003725472,-2.358068791
SLE,1988,-1.48797194,2.850848168,-0.631422587,1.557112605,1.125208748,-2.358068791
SLV,1988,-0.524674472,-0.127859561,0.060747571,0.281499605,1.027839161,-2.358068791
SOM,1988,-1.508902046,1.672691273,-0.802504717,1.249095057,1.222406399,-2.358068791
STP,1988,-0.997882794,0.456675865,-0.246286152,2.404792488,1.094845707,-2.358068791
SUR,1988,-0.165670436,-0.412555572,0.836980084,-0.658397568,0.93467534,-2.358068791
SWZ,1988,-0.413735547,-0.043056494,-1.230837373,0.359217264,1.009051032,-2.358068791
SYC,1988,0.267090327,-0.8774581,0.106139451,-0.347025331,0.762319347,-2.358068791
SYR,1988,-0.724292432,-0.542788853,0.073339,-0.39645413,1.001177532,-2.358068791
TCD,1988,-1.664730271,2.158794568,-1.186744964,1.588935395,1.160794965,-2.358068791
TGO,1988,-1.322375771,1.156301168,-0.856320756,1.7308165,1.06335952,-2.358068791
THA,1988,-0.169649778,-0.518559405,-0.805730991,0.110156512,0.677966822,-2.358068791
TON,1988,0.111708268,-0.78508333,-1.086058336,0.02770321,0.953549455,-2.358068791
TTO,1988,0.703718645,-0.666964773,0.308229656,-0.879749264,0.822427035,-2.358068791
TUN,1988,-0.824720827,-0.227806033,0.422807186,-1.238020274,0.865539788,-2.358068791
TUR,1988,-0.381052896,0.117463597,0.43504014,-0.121727122,0.843206651,-2.358068791
TUV,1988,-0.385041687,-0.330781186,-0.395725362,0.205305802,1.094786896,-2.358068791
TZA,1988,-0.925756263,1.440997179,-1.2841157,1.073247419,1.093416245,-2.358068791
UGA,1988,-0.957080765,1.72569319,-1.640529336,0.695305618,1.224753172,-2.358068791
VCT,1988,-0.092034648,-0.75176784,-0.295666065,-0.579603017,0.846318519,-2.358068791
VEN,1988,0.051077782,-0.656364389,1.635258802,-0.480050723,0.857342523,-2.358068791
VNM,1988,-0.059287138,-0.289893993,-1.215512572,-0.34111386,0.892274182,-2.358068791
VUT,1988,-0.660511898,-0.554903577,-1.293525665,0.403271808,1.015790517,-2.358068791
WSM,1988,0.241114412,-0.660907411,-1.150628621,0.095186327,1.00715862,-2.358068791
YEM,1988,-1.619000167,0.904920648,-1.211166064,1.165993657,1.173165145,-2.358068791
ZAF,1988,0.177293431,-0.15511769,0.183435594,-0.107242693,0.938461761,-2.358068791
ZMB,1988,-0.647934594,1.554572715,-0.330348509,1.389616534,1.159842121,-2.358068791
ZWE,1988,-0.245957193,0.00085938,-0.86725424,0.610768489,0.987457323,-2.358068791
AFG,1989,-1.652083021,1.653004847,-1.15564727,0.236317712,1.225242709,-2.358068791
AGO,1989,-1.391452274,2.231482911,-0.499503836,1.023604602,1.148237295,-2.358068791
ALB,1989,0.459760739,-0.492815617,-0.48037024,0.76264797,0.824403397,-2.358068791
ARE,1989,-0.217881805,-0.87897244,1.448134922,-0.8576584,0.848528822,-2.358068791
ATG,1989,0.508181992,-0.936517379,-0.516800248,-1.021770403,0.761524962,-2.358068791
BDI,1989,-1.477200061,1.41222471,-1.829624828,0.245081611,1.185806098,-2.358068791
BEN,1989,-1.47651429,1.534886289,-0.589167362,2.164129806,1.102339175,-2.358068791
BFA,1989,-1.6621938,1.892270643,-1.492837691,1.962260337,1.136450546,-2.358068791
BGD,1989,-1.138574082,1.163872871,-1.234422121,0.051363852,1.007841562,-2.358068791
BGR,1989,1.266763405,-0.872915078,0.858398957,0.364790226,0.47260907,-2.358068791
BHR,1989,-0.5557228,-0.792655033,1.840351235,-0.981780777,0.757711774,-2.358068791
BHS,1989,0.919560039,-0.771454266,1.452078145,-1.106007299,0.755341945,-2.358068791
BLZ,1989,-0.098310337,-0.524616767,0.034802952,-0.834481678,1.003088022,-2.358068791
BOL,1989,-0.108107097,0.773173026,0.344704474,-0.673988196,0.980464252,-2.358068791
BRA,1989,-0.272471347,-0.147545987,1.176724639,0.031224584,0.792216173,-2.358068791
BRB,1989,0.944451534,-0.857771674,-0.41333544,-1.050600951,0.605658645,-2.358068791
BTN,1989,-1.501450104,0.874633839,-1.399544607,0.18038296,1.004171513,-2.358068791
BWA,1989,-0.392072507,-0.412555572,-0.368794938,0.506703857,0.950001224,-2.358068791
CAF,1989,-1.559725701,1.522771565,-0.454111956,1.057729504,1.176412449,-2.358068791
CHN,1989,-0.252662249,-0.326238164,-0.9489417,-0.831713503,0.764900385,-2.358068791
CIV,1989,-1.333135797,1.163872871,-0.354097468,1.652922575,1.066086027,-2.358068791
CMR,1989,-0.791248488,0.914006691,-0.349347676,2.536187573,1.088438299,-2.358068791
COD,1989,-1.118124516,1.701463742,-0.747254778,0.519617217,1.170364894,-2.358068791
COG,1989,-0.811019478,0.223467431,0.314861441,2.127153779,1.01971962,-2.358068791
COK,1989,0.842417354,-0.195780536,-0.31287734,-0.48077273,0.887336035,-2.358068791
COL,1989,-0.099454969,-0.586704727,0.99161718,-0.831653572,0.816194561,-2.358068791
COM,1989,-1.216455277,0.808002857,-0.873796406,1.117582328,1.057980923,-2.358068791
CPV,1989,-1.179871782,-0.18691884,-0.240819411,-1.451379177,1.065811062,-2.358068791
CRI,1989,0.339888331,-0.875943759,0.099059572,-0.869358007,0.813774451,-2.358068791
CUB,1989,0.548004997,-0.928945676,1.16547749,-1.23027853,0.457782399,-2.358068791
DJI,1989,-1.367200112,0.685341278,1.293856301,-0.297568275,0.874318214,-2.358068791
DMA,1989,1.15710245,-0.891087164,0.65294805,-0.92352752,0.845623337,-2.358068791
DOM,1989,-0.061250883,-0.205090926,0.361911268,-0.399359582,0.890258182,-2.358068791
DZA,1989,-0.998769405,-0.371668379,0.198043444,-0.630260989,0.912610613,-2.358068791
ECU,1989,0.207285412,-0.285350971,0.333367706,-0.250739799,0.870444034,-2.358068791
EGY,1989,-0.676002287,0.221953091,-0.146406093,-0.835356975,0.949223625,-2.358068791
ETH,1989,-1.582524948,1.972530689,-1.545847162,1.794153591,1.1644108,-2.358068791
FJI,1989,0.386028612,-0.688165539,-0.270348778,-0.382888005,0.909436076,-2.358068791
FSM,1989,-0.122291042,-0.379240081,-0.940741587,0.990669822,1.032501495,-2.358068791
GAB,1989,-0.787837083,0.281012369,0.937129,0.198141486,0.985425011,-2.358068791
GHA,1989,-0.563741606,0.862519115,-0.500041548,2.257197678,1.064223311,-2.358068791
GIN,1989,-1.519368418,2.449547941,-0.857530609,1.361114749,1.110191539,-2.358068791
GMB,1989,-1.433660392,1.462197946,-0.432513845,1.985793236,1.070901351,-2.358068791
GNB,1989,-1.554291679,2.285999168,-0.787135107,2.362742133,1.122080471,-2.358068791
GNQ,1989,-0.815567271,1.575773482,-0.588047128,1.634705281,1.099577862,-2.358068791
GRD,1989,0.008373225,-0.786597671,-0.604985066,-0.599095798,0.944810308,-2.358068791
GTM,1989,-0.843844621,0.129578321,-0.233784341,-0.258713421,1.035060956,-2.358068791
GUY,1989,0.410229985,-0.205090926,-0.770958929,-0.368360564,0.943188198,-2.358068791
HND,1989,-0.614858984,-0.22023433,-0.309601776,-0.575440984,0.987424858,-2.358068791
HTI,1989,-1.038026324,1.116928316,-0.872586553,0.234837372,1.078907449,-2.358068791
HUN,1989,1.03100921,-0.8774581,0.848316852,0.069114026,0.423972479,-2.358068791
IDN,1989,-0.289974544,0.185608919,-0.771944735,0.56674477,0.836241194,-2.358068791
IND,1989,-0.934651921,0.823146262,-0.966686206,0.737547636,0.985985996,-2.358068791
IRN,1989,-0.943996919,-0.226291692,0.399506319,-1.263456939,0.942579127,-2.358068791
IRQ,1989,-0.943052478,-0.308066078,1.031094224,-0.370707964,1.003425615,-2.358068791
JAM,1989,0.633002708,-0.669993454,0.105825785,-0.983466128,0.853687906,-2.358068791
JOR,1989,0.106539557,-0.579133025,1.129943669,-0.194315781,0.917821569,-2.358068791
KEN,1989,-0.389678001,0.355215053,-1.361904746,1.22894552,1.06190098,-2.358068791
KHM,1989,-1.119609011,0.618710297,-1.418991868,-0.006712512,1.100007951,-2.358068791
KIR,1989,-0.093963504,0.302213136,-0.545926331,1.038435049,1.00472748,-2.358068791
KNA,1989,0.647501985,-0.669993454,-0.544133957,-0.966176234,0.849509207,-2.358068791
KWT,1989,0.020847771,-0.87897244,2.288937721,-1.001907686,0.67646244,-2.358068791
LAO,1989,-1.199030439,1.265333683,-1.424055326,0.653836257,1.057822303,-2.358068791
LBN,1989,0.06989365,-0.629106261,1.607969903,-0.875076337,0.849053691,-2.358068791
LBR,1989,-1.271086981,2.79178889,0.265974432,1.107769927,1.149874775,-2.358068791
LBY,1989,-0.93826602,-0.474643531,1.290092315,-0.961685887,0.888860095,-2.358068791
LCA,1989,0.172529004,-0.804769757,-0.798382256,-0.917240848,0.891687812,-2.358068791
LKA,1989,0.08407886,-0.735110094,-1.269328612,0.175805553,0.702469369,-2.358068791
LSO,1989,-0.271122179,0.150779088,-1.499021382,1.33562409,0.994692618,-2.358068791
MAR,1989,-1.262616739,0.132607002,0.035295855,0.376403182,0.900527259,-2.358068791
MDG,1989,-0.818003375,1.303192195,-1.06903078,0.608978774,1.068719278,-2.358068791
MDV,1989,-1.136307075,0.229524793,-0.944236717,-0.308141261,1.055317161,-2.358068791
MEX,1989,-0.130377082,-0.423155955,1.07890581,-0.256301667,0.882423317,-2.358068791
MHL,1989,-0.027727264,-0.398926507,0.799205795,1.20855541,1.109437236,-2.358068791
MLI,1989,-1.612799973,2.425318493,-1.074497522,1.717004277,1.138859315,-2.358068791
MMR,1989,-0.859996392,0.644454085,-0.977261214,0.371765865,0.876396935,-2.358068791
MNG,1989,0.319395757,0.558136678,0.457041535,0.500670974,0.965704542,-2.358068791
MOZ,1989,-1.454628701,2.611582372,-1.045550676,2.059169223,1.129798877,-2.358068791
MRT,1989,-1.045111685,0.676255235,-0.332992261,1.035461212,1.030721232,-2.358068791
MUS,1989,-0.093383508,-0.762368223,-0.147615945,-0.906861304,0.585858072,-2.358068791
MWI,1989,-1.052781238,2.66609863,-1.596795402,1.557404002,1.078306012,-2.358068791
MYS,1989,-0.111350306,-0.880486781,0.095609251,-1.179813881,0.822128268,-2.358068791
NER,1989,-1.677082742,3.92148689,-1.415496738,1.708265593,1.269945836,-2.358068791
NGA,1989,-0.938459467,2.04067601,-0.808195505,0.594389899,1.107186276,-2.358068791
NIC,1989,-0.513539409,-0.088486708,0.265212672,-0.901547568,0.982800802,-2.358068791
NIU,1989,0.58304939,-0.195780536,-0.31287734,-0.490482682,1.143431316,-2.358068791
NPL,1989,-1.467803077,1.06846942,-1.717870288,0.4692424,1.03178215,-2.358068791
NRU,1989,0.244307527,-0.074857644,2.380348812,-0.236886799,0.891939279,-2.358068791
OMN,1989,-0.952327037,-0.488272596,0.783612139,-0.624606529,0.923155043,-2.358068791
PAK,1989,-1.301104636,1.013953163,-0.741653608,0.062305166,1.149065435,-2.358068791
PAN,1989,0.530781455,-0.656364389,0.296579223,-1.015123014,0.816971469,-2.358068791
PER,1989,0.23278182,0.137150024,0.968809216,-0.161972082,0.935830402,-2.358068791
PHL,1989,0.445868909,-0.232349054,-0.031649326,0.179296322,0.952331922,-2.358068791
PLW,1989,0.822703539,-0.600333792,1.002012951,-0.433877614,0.711738877,-2.358068791
PNG,1989,-1.273127322,0.167436833,-1.437811799,-0.776081,0.979831616,-2.358068791
POL,1989,1.039442185,-0.874429419,0.642865944,0.054711577,0.550641719,-2.358068791
PRK,1989,-0.170564783,-0.545817534,0.508930772,-0.905245128,0.674954236,-2.358068791
PRY,1989,0.010504086,-0.429213317,0.047976903,-0.302577855,0.94673387,-2.358068791
QAT,1989,-0.301109919,-0.806284097,2.032941857,-0.995609647,0.84808863,-2.358068791
ROU,1989,0.876710237,-0.638192304,0.25208353,0.346695637,0.539224008,-2.358068791
RWA,1989,-1.156570212,1.073012442,-1.861215425,0.190009124,1.126564095,-2.358068791
SAU,1989,-1.011611229,-0.418612934,1.301787558,-0.53751709,0.913094124,-2.358068791
SDN,1989,-1.114192487,0.882205541,-0.872362506,0.07413424,1.162964039,-2.358068791
SEN,1989,-1.44103089,1.007895801,-0.364000337,1.720527173,1.048987592,-2.358068791
SLB,1989,-1.042373365,-0.551874896,-1.496288011,-0.090969751,0.989875286,-2.358068791
SLE,1989,-1.474222354,2.816018337,-0.621026816,1.508626895,1.116998918,-2.358068791
SLV,1989,-0.496748249,-0.182375818,0.084048437,0.257330529,0.958414016,-2.358068791
SOM,1989,-1.495584196,1.63331842,-0.787135107,1.220313856,1.238495061,-2.358068791
STP,1989,-0.961335814,0.477876632,-0.195696387,2.334690101,1.098391892,-2.358068791
SUR,1989,-0.133961775,-0.436785019,0.840340786,-0.693047526,0.919219451,-2.358068791
SWZ,1989,-0.377391202,-0.090001049,-1.213227295,0.273071624,1.012566846,-2.358068791
SYC,1989,0.315986137,-0.888058483,0.106273879,-0.397658202,0.760442916,-2.358068791
SYR,1989,-0.66535154,-0.56550396,0.082659347,-0.438982451,0.974014104,-2.358068791
TCD,1989,-1.656609276,2.113364353,-1.177424618,1.537514972,1.161556894,-2.358068791
TGO,1989,-1.297292711,1.121471337,-0.838038538,1.646757786,1.047970645,-2.358068791
THA,1989,-0.133223016,-0.550360556,-0.793632464,0.056605199,0.666642804,-2.358068791
TON,1989,0.144077825,-0.797198054,-1.084669246,-0.02572892,0.941185907,-2.358068791
TTO,1989,0.727225397,-0.677565156,0.316474578,-0.894682639,0.780483494,-2.358068791
TUN,1989,-0.772747282,-0.268693226,0.459416431,-1.256229633,0.826611955,-2.358068791
TUR,1989,-0.320874977,0.046289595,0.493830018,-0.187174543,0.822011896,-2.358068791
TUV,1989,-0.354760517,-0.338352888,-0.337518006,0.13127672,1.084935184,-2.358068791
TZA,1989,-0.884447894,1.400109986,-1.26870128,1.000491333,1.08893219,-2.358068791
UGA,1989,-0.920124806,1.683291656,-1.622695211,0.683560668,1.22533237,-2.358068791
VCT,1989,-0.064698868,-0.769939926,-0.270438397,-0.60603871,0.82576345,-2.358068791
VEN,1989,0.079457255,-0.677565156,1.655915916,-0.468873834,0.845483381,-2.358068791
VNM,1989,-0.018955192,-0.324723824,-1.209284071,-0.381379673,0.86919104,-2.358068791
VUT,1989,-0.632146567,-0.583676046,-1.274526497,0.377732747,0.998265521,-2.358068791
